城市,调研标签,位置,排名,POI名称,地址,经度,纬度,小组,BDM,BD,商家ID,门店ID,品牌ID,POI ID,商圈类型,经营大类,营业状态,是否认领,是否在售,是否动销,本月GMV,线下GMV,商品数,搜索次数,颜色,高德标记链接,高德搜索链接
郑州,动销问题调研,二七万达-大学路-航海路,6,云焙蛋糕店,天地尚城57-5号,113.670895,34.708186,郑州二区5,侯景岳,刘雪莉,7618937961282847744,7618943868884584448,-,7618945082389727259,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,0,0.00,0.00,5,30,red,https://uri.amap.com/marker?position=113.670895%2C34.708186&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E4%BA%91%E7%84%99%E8%9B%8B%E7%B3%95%E5%BA%97&src=codex.poi.visit,https://www.amap.com/search?query=%E4%BA%91%E7%84%99%E8%9B%8B%E7%B3%95%E5%BA%97
郑州,动销问题调研,二七万达-大学路-航海路,7,微醺小酒·手打柠檬茶(人和夜市店),长江路街道张魏寨西街六巷郑州人和夜市B-095号,113.643717,34.711917,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7481605585830511616,7481620100257270784,-,7462206633876129819,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,5,17,red,https://uri.amap.com/marker?position=113.643717%2C34.711917&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%BE%AE%E9%86%BA%E5%B0%8F%E9%85%92%C2%B7%E6%89%8B%E6%89%93%E6%9F%A0%E6%AA%AC%E8%8C%B6%28%E4%BA%BA%E5%92%8C%E5%A4%9C%E5%B8%82%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%BE%AE%E9%86%BA%E5%B0%8F%E9%85%92%C2%B7%E6%89%8B%E6%89%93%E6%9F%A0%E6%AA%AC%E8%8C%B6%28%E4%BA%BA%E5%92%8C%E5%A4%9C%E5%B8%82%E5%BA%97%29
郑州,动销问题调研,二七万达-大学路-航海路,8,遇甜咖啡,嵩山路街道亚星城市山水亚星·城市山水10号楼2单元一楼,113.632205,34.709218,郑州二区4,侯景岳,李伟伟,7581387643649329152,7581391449883822080,-,7579859622685575211,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,3,10,red,https://uri.amap.com/marker?position=113.632205%2C34.709218&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E9%81%87%E7%94%9C%E5%92%96%E5%95%A1&src=codex.poi.visit,https://www.amap.com/search?query=%E9%81%87%E7%94%9C%E5%92%96%E5%95%A1
郑州,动销问题调研,二七万达-大学路-航海路,9,Honeyes蛋糕好了(兴淮里店),兴华南街99-46号麦子吉他,113.633827,34.713128,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7550574298254313472,7550576250264274944,-,7408105651424987145,-,-,正常营业,1,1,0,0.00,0.00,3,3,red,https://uri.amap.com/marker?position=113.633827%2C34.713128&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-Honeyes%E8%9B%8B%E7%B3%95%E5%A5%BD%E4%BA%86%28%E5%85%B4%E6%B7%AE%E9%87%8C%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=Honeyes%E8%9B%8B%E7%B3%95%E5%A5%BD%E4%BA%86%28%E5%85%B4%E6%B7%AE%E9%87%8C%E5%BA%97%29
郑州,动销问题调研,二七万达-大学路-航海路,10,自由港饮品,黄河科技学院大学餐厅二楼六号,113.681752,34.690022,郑州二区4,侯景岳,张十一,7344288010211197952,7488317806628127744,-,7365697166171441189,-,-,暂停营业,1,1,0,0.00,0.00,3,1,red,https://uri.amap.com/marker?position=113.681752%2C34.690022&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%87%AA%E7%94%B1%E6%B8%AF%E9%A5%AE%E5%93%81&src=codex.poi.visit,https://www.amap.com/search?query=%E8%87%AA%E7%94%B1%E6%B8%AF%E9%A5%AE%E5%93%81
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,1,甜采品质千层,商都路与寿圣街交叉口北1号店铺,113.961718,34.720609,郑州一区2,谢文博,王南方,7586912850979883008,7587325935100987392,-,7587293804164548659,-,-,正常营业,1,1,1,24218.60,986.40,8,1470,blue,https://uri.amap.com/marker?position=113.961718%2C34.720609&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%94%9C%E9%87%87%E5%93%81%E8%B4%A8%E5%8D%83%E5%B1%82&src=codex.poi.visit,https://www.amap.com/search?query=%E7%94%9C%E9%87%87%E5%93%81%E8%B4%A8%E5%8D%83%E5%B1%82
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,2,六月烘培,豫兴办事处豫兴家苑3号院综合管理服务楼吉瑞路与增福街西南角1层,113.907395,34.79591,郑州一区2,谢文博,杨智博,7418491002622904320,7418506821909972992,-,7400935747756230692,-,-,正常营业,1,1,1,4896.60,775.00,20,311,blue,https://uri.amap.com/marker?position=113.907395%2C34.795910&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%85%AD%E6%9C%88%E7%83%98%E5%9F%B9&src=codex.poi.visit,https://www.amap.com/search?query=%E5%85%AD%E6%9C%88%E7%83%98%E5%9F%B9
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,3,胡氏鑫吉面包坊,东风路街道办事处官渡大街西段官渡路小学西侧100米路南,114.013131,34.721366,郑州一区2,谢文博,周航,7593329578186262528,7593334398649452544,-,7593338824797718574,-,-,暂停营业,1,0,1,1922.98,658.51,0,659,blue,https://uri.amap.com/marker?position=114.013131%2C34.721366&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E8%83%A1%E6%B0%8F%E9%91%AB%E5%90%89%E9%9D%A2%E5%8C%85%E5%9D%8A&src=codex.poi.visit,https://www.amap.com/search?query=%E8%83%A1%E6%B0%8F%E9%91%AB%E5%90%89%E9%9D%A2%E5%8C%85%E5%9D%8A
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,4,锦礼雪糕大世界,刘集乡晨阳路与屏华路交叉口西北角崔庄便民市场东北区门面房13号,113.948118,34.793,郑州一区2,谢文博,汪静蕾,7620743486543661056,7621111592893105152,-,7619994568557889555,综合商场&日用商超热门景点,核心商业区休闲文旅区,正常营业,1,1,1,4444.07,601.90,15,862,blue,https://uri.amap.com/marker?position=113.948118%2C34.793000&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E9%94%A6%E7%A4%BC%E9%9B%AA%E7%B3%95%E5%A4%A7%E4%B8%96%E7%95%8C&src=codex.poi.visit,https://www.amap.com/search?query=%E9%94%A6%E7%A4%BC%E9%9B%AA%E7%B3%95%E5%A4%A7%E4%B8%96%E7%95%8C
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,5,豫呱呱黄油面包·超级烘焙工厂,新圃街壹号公园(东区),113.986146,34.716644,郑州一区2,谢文博,王南方,7535025034546250752,7535364669066840064,-,7527163791144454153,便民服务,社区生活区,正常营业,1,1,1,32416.50,496.80,33,1236,blue,https://uri.amap.com/marker?position=113.986146%2C34.716644&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E8%B1%AB%E5%91%B1%E5%91%B1%E9%BB%84%E6%B2%B9%E9%9D%A2%E5%8C%85%C2%B7%E8%B6%85%E7%BA%A7%E7%83%98%E7%84%99%E5%B7%A5%E5%8E%82&src=codex.poi.visit,https://www.amap.com/search?query=%E8%B1%AB%E5%91%B1%E5%91%B1%E9%BB%84%E6%B2%B9%E9%9D%A2%E5%8C%85%C2%B7%E8%B6%85%E7%BA%A7%E7%83%98%E7%84%99%E5%B7%A5%E5%8E%82
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,6,椰小满,岗赵村商业步行街东门西200米南排117号,113.885739,34.792988,郑州一区2,谢文博,杨智博,7573576840796489728,7573578486154054656,-,7567040428936005668,-,-,正常营业,1,1,1,965.20,410.23,6,131,blue,https://uri.amap.com/marker?position=113.885739%2C34.792988&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E6%A4%B0%E5%B0%8F%E6%BB%A1&src=codex.poi.visit,https://www.amap.com/search?query=%E6%A4%B0%E5%B0%8F%E6%BB%A1
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,7,晚家的糕,广惠街街道宝峰街蓝爵世家一楼门面房601,113.964622,34.718076,郑州一区2,谢文博,王南方,7389816805897963520,7434671109000760320,-,7389841095972096027,-,-,正常营业,1,1,1,4138.60,400.00,19,240,blue,https://uri.amap.com/marker?position=113.964622%2C34.718076&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E6%99%9A%E5%AE%B6%E7%9A%84%E7%B3%95&src=codex.poi.visit,https://www.amap.com/search?query=%E6%99%9A%E5%AE%B6%E7%9A%84%E7%B3%95
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,8,禾田舍,九龙办事处龙美街S-1-102号,113.868991,34.685166,郑州一区2,谢文博,焦金鹏,7135060467793266688,7472805126202361856,-,7024097306848790558,综合商场&日用商超热门景点,核心商业区休闲文旅区,正常营业,1,1,1,5061.06,391.44,38,402,blue,https://uri.amap.com/marker?position=113.868991%2C34.685166&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%A6%BE%E7%94%B0%E8%88%8D&src=codex.poi.visit,https://www.amap.com/search?query=%E7%A6%BE%E7%94%B0%E8%88%8D
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,9,豆花日记(郑州工商学院小破街店),刘集街道岗赵村商业步行街,113.889627,34.792932,郑州一区2,谢文博,杨智博,7546147509422162944,7546159576866685952,15979,7542644981060618281,-,-,正常营业,1,1,1,3959.23,376.21,4,860,blue,https://uri.amap.com/marker?position=113.889627%2C34.792932&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E8%B1%86%E8%8A%B1%E6%97%A5%E8%AE%B0%28%E9%83%91%E5%B7%9E%E5%B7%A5%E5%95%86%E5%AD%A6%E9%99%A2%E5%B0%8F%E7%A0%B4%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%B1%86%E8%8A%B1%E6%97%A5%E8%AE%B0%28%E9%83%91%E5%B7%9E%E5%B7%A5%E5%95%86%E5%AD%A6%E9%99%A2%E5%B0%8F%E7%A0%B4%E8%A1%97%E5%BA%97%29
郑州,扫码/营销调研,中牟县城-老县城南北-中县城,10,小食糖记,电视塔北侧路东099号,114.010972,34.727325,郑州一区2,谢文博,张宇轩,7482975792025995264,7482979133509651456,-,7480791224236902454,便民服务,社区生活区,正常营业,1,1,1,18811.00,364.00,12,3129,blue,https://uri.amap.com/marker?position=114.010972%2C34.727325&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%B0%8F%E9%A3%9F%E7%B3%96%E8%AE%B0&src=codex.poi.visit,https://www.amap.com/search?query=%E5%B0%8F%E9%A3%9F%E7%B3%96%E8%AE%B0
郑州,新开问题调研,中牟县城-老县城南北-中县城,1,江红芒果,万洪路7-9号,113.94924,34.695886,郑州一区2,谢文博,张思远,-,-,-,7622864847801157667,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.949240%2C34.695886&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%B1%9F%E7%BA%A2%E8%8A%92%E6%9E%9C&src=codex.poi.visit,https://www.amap.com/search?query=%E6%B1%9F%E7%BA%A2%E8%8A%92%E6%9E%9C
郑州,新开问题调研,中牟县城-老县城南北-中县城,2,胡健芒果,万洪路7-9号,113.949024,34.695545,郑州一区2,谢文博,张思远,-,-,-,7622865292246386728,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.949024%2C34.695545&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%83%A1%E5%81%A5%E8%8A%92%E6%9E%9C&src=codex.poi.visit,https://www.amap.com/search?query=%E8%83%A1%E5%81%A5%E8%8A%92%E6%9E%9C
郑州,新开问题调研,中牟县城-老县城南北-中县城,3,李静芒果,万洪路7-9号,113.94927,34.695368,郑州一区2,谢文博,张思远,-,-,-,7622859496130955264,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.949270%2C34.695368&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%9D%8E%E9%9D%99%E8%8A%92%E6%9E%9C&src=codex.poi.visit,https://www.amap.com/search?query=%E6%9D%8E%E9%9D%99%E8%8A%92%E6%9E%9C
郑州,新开问题调研,中牟县城-老县城南北-中县城,4,华美五芳斋知丰年,万邦精品区10号楼112号,113.939453,34.697755,郑州一区2,谢文博,张思远,-,-,-,7622510360508074036,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.939453%2C34.697755&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%8D%8E%E7%BE%8E%E4%BA%94%E8%8A%B3%E6%96%8B%E7%9F%A5%E4%B8%B0%E5%B9%B4&src=codex.poi.visit,https://www.amap.com/search?query=%E5%8D%8E%E7%BE%8E%E4%BA%94%E8%8A%B3%E6%96%8B%E7%9F%A5%E4%B8%B0%E5%B9%B4
郑州,新开问题调研,中牟县城-老县城南北-中县城,5,吉纯老北京酸奶,广惠街街道万邦精品园区10号楼115-118号,113.938431,34.698677,郑州一区2,谢文博,张思远,-,-,-,7622568251188316186,-,-,正常营业,0/空,0,0,0.00,0.00,0,1,orange,https://uri.amap.com/marker?position=113.938431%2C34.698677&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%90%89%E7%BA%AF%E8%80%81%E5%8C%97%E4%BA%AC%E9%85%B8%E5%A5%B6&src=codex.poi.visit,https://www.amap.com/search?query=%E5%90%89%E7%BA%AF%E8%80%81%E5%8C%97%E4%BA%AC%E9%85%B8%E5%A5%B6
郑州,新开问题调研,中牟县城-老县城南北-中县城,6,冰粉自助,万洪路050乡附近,113.954847,34.689137,郑州一区2,谢文博,张思远,-,-,-,7632988252502771764,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.954847%2C34.689137&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%86%B0%E7%B2%89%E8%87%AA%E5%8A%A9&src=codex.poi.visit,https://www.amap.com/search?query=%E5%86%B0%E7%B2%89%E8%87%AA%E5%8A%A9
郑州,新开问题调研,中牟县城-老县城南北-中县城,7,榴山君泰国冻榴莲肉,郑庵镇万洪路2号万邦酒店用品交易三区2楼,113.945546,34.690474,郑州一区2,谢文博,张思远,-,-,-,7622225074187143194,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.945546%2C34.690474&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%A6%B4%E5%B1%B1%E5%90%9B%E6%B3%B0%E5%9B%BD%E5%86%BB%E6%A6%B4%E8%8E%B2%E8%82%89&src=codex.poi.visit,https://www.amap.com/search?query=%E6%A6%B4%E5%B1%B1%E5%90%9B%E6%B3%B0%E5%9B%BD%E5%86%BB%E6%A6%B4%E8%8E%B2%E8%82%89
郑州,新开问题调研,中牟县城-老县城南北-中县城,8,鲜梧,万洪路后路俭安置区东南侧约290米,113.937538,34.69418,郑州一区2,谢文博,张思远,-,-,-,7623234563849848867,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.937538%2C34.694180&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E9%B2%9C%E6%A2%A7&src=codex.poi.visit,https://www.amap.com/search?query=%E9%B2%9C%E6%A2%A7
郑州,新开问题调研,中牟县城-老县城南北-中县城,9,一點點,岗赵步行街北2楼,113.889158,34.793076,郑州一区2,谢文博,杨智博,-,-,-,7624503162439501830,-,-,正常营业,0/空,0,0,0.00,0.00,0,620,orange,https://uri.amap.com/marker?position=113.889158%2C34.793076&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E4%B8%80%E9%BB%9E%E9%BB%9E&src=codex.poi.visit,https://www.amap.com/search?query=%E4%B8%80%E9%BB%9E%E9%BB%9E
郑州,新开问题调研,中牟县城-老县城南北-中县城,10,甜啦啦鲜果茶(绿博一号),刘集街道晨阳路绿博家苑,113.948174,34.792161,郑州一区2,谢文博,汪静蕾,-,-,-,7631834242133002278,-,-,尚未开业,0/空,0,0,0.00,0.00,0,1,orange,https://uri.amap.com/marker?position=113.948174%2C34.792161&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E7%94%9C%E5%95%A6%E5%95%A6%E9%B2%9C%E6%9E%9C%E8%8C%B6%28%E7%BB%BF%E5%8D%9A%E4%B8%80%E5%8F%B7%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%94%9C%E5%95%A6%E5%95%A6%E9%B2%9C%E6%9E%9C%E8%8C%B6%28%E7%BB%BF%E5%8D%9A%E4%B8%80%E5%8F%B7%29
郑州,动销问题调研,中牟县城-老县城南北-中县城,1,Starparty创意网红生日蛋糕(中牟店),广惠街道占杨村广场北第二排西4号楼,113.94708,34.700209,郑州一区2,谢文博,张思远,7241511677710043136,7252235031299606528,7487885202379803648,7252247281456384060,-,-,正常营业,1,1,0,0.00,0.00,69,10,red,https://uri.amap.com/marker?position=113.947080%2C34.700209&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-Starparty%E5%88%9B%E6%84%8F%E7%BD%91%E7%BA%A2%E7%94%9F%E6%97%A5%E8%9B%8B%E7%B3%95%28%E4%B8%AD%E7%89%9F%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=Starparty%E5%88%9B%E6%84%8F%E7%BD%91%E7%BA%A2%E7%94%9F%E6%97%A5%E8%9B%8B%E7%B3%95%28%E4%B8%AD%E7%89%9F%E5%BA%97%29
郑州,动销问题调研,中牟县城-老县城南北-中县城,2,良方禧饮,白沙镇白沙商贸城4号楼1025铺,113.897156,34.735001,郑州一区2,谢文博,张思源,7554645520959014912,7555715750284068864,-,7555719616564037666,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,12,9,red,https://uri.amap.com/marker?position=113.897156%2C34.735001&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%89%AF%E6%96%B9%E7%A6%A7%E9%A5%AE&src=codex.poi.visit,https://www.amap.com/search?query=%E8%89%AF%E6%96%B9%E7%A6%A7%E9%A5%AE
郑州,动销问题调研,中牟县城-老县城南北-中县城,3,叁柒烘焙店,郑开大道中山路东望云朗1号楼1单元103商铺,113.907486,34.778006,郑州一区2,谢文博,杨智博,7510819654974048256,7563520386021771264,-,7552029756402468906,-,-,正常营业,1,1,0,0.00,0.00,8,24,red,https://uri.amap.com/marker?position=113.907486%2C34.778006&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%8F%81%E6%9F%92%E7%83%98%E7%84%99%E5%BA%97&src=codex.poi.visit,https://www.amap.com/search?query=%E5%8F%81%E6%9F%92%E7%83%98%E7%84%99%E5%BA%97
郑州,动销问题调研,中牟县城-老县城南北-中县城,4,上品冰城,大孟镇农贸市场南排西1号,114.029588,34.794093,郑州一区2,谢文博,汪静蕾,7519407194643712000,7543120220866267136,-,7543123304275445801,-,-,正常营业,1,1,0,0.00,0.00,6,5,red,https://uri.amap.com/marker?position=114.029588%2C34.794093&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E4%B8%8A%E5%93%81%E5%86%B0%E5%9F%8E&src=codex.poi.visit,https://www.amap.com/search?query=%E4%B8%8A%E5%93%81%E5%86%B0%E5%9F%8E
郑州,动销问题调研,中牟县城-老县城南北-中县城,5,艾莎皇后(第2011店),新圃街与文博路交叉口往东北80米,113.984984,34.710635,郑州一区2,谢文博,王南方,7627474711250372608,7627477014987803648,7482701292294277120,7627474029545031686,-,-,正常营业,1,1,0,0.00,0.00,1,4,red,https://uri.amap.com/marker?position=113.984984%2C34.710635&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%89%BE%E8%8E%8E%E7%9A%87%E5%90%8E%28%E7%AC%AC2011%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%89%BE%E8%8E%8E%E7%9A%87%E5%90%8E%28%E7%AC%AC2011%E5%BA%97%29
郑州,动销问题调研,中牟县城-老县城南北-中县城,6,幻城邮局,大孟镇只有河南地坑院1D04号,113.998726,34.799433,郑州一区2,谢文博,汪静蕾,7613999888649259008,7614063821100319744,-,7614064177157523508,-,-,正常营业,1,1,0,0.00,0.00,1,4,red,https://uri.amap.com/marker?position=113.998726%2C34.799433&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%B9%BB%E5%9F%8E%E9%82%AE%E5%B1%80&src=codex.poi.visit,https://www.amap.com/search?query=%E5%B9%BB%E5%9F%8E%E9%82%AE%E5%B1%80
郑州,动销问题调研,中牟县城-老县城南北-中县城,7,哥哥丫蛋糕房(荟萃路店),中牟大厦民族路(回民街)与荟萃路交叉口向西20米路南新向民东临,114.022854,34.728452,郑州一区2,谢文博,张宇轩,7176578270387767296,7485336196344809472,60251,6879380996257531915,-,-,正常营业,1,0,0,0.00,0.00,0,41,red,https://uri.amap.com/marker?position=114.022854%2C34.728452&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%93%A5%E5%93%A5%E4%B8%AB%E8%9B%8B%E7%B3%95%E6%88%BF%28%E8%8D%9F%E8%90%83%E8%B7%AF%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%93%A5%E5%93%A5%E4%B8%AB%E8%9B%8B%E7%B3%95%E6%88%BF%28%E8%8D%9F%E8%90%83%E8%B7%AF%E5%BA%97%29
郑州,动销问题调研,中牟县城-老县城南北-中县城,8,枣想来,白沙镇恒通路与镇兴路交汇处向西300米盛驰家园南门枣想来,113.891772,34.735502,郑州一区2,谢文博,张思源,7565209966127106048,7565403548289140736,-,7565408616304347179,热点商业区块,核心商业区,暂停营业,1,0,0,0.00,0.00,0,40,red,https://uri.amap.com/marker?position=113.891772%2C34.735502&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%9E%A3%E6%83%B3%E6%9D%A5&src=codex.poi.visit,https://www.amap.com/search?query=%E6%9E%A3%E6%83%B3%E6%9D%A5
郑州,动销问题调研,中牟县城-老县城南北-中县城,9,茶小年(白沙店),白沙镇敬业路与白沙路交叉口向东100米路南68号3号铺,113.897197,34.740045,郑州一区2,谢文博,张思源,7450045692459993088,7456993689240390656,-,7453318639245232139,热点商业区块,核心商业区,正常营业,1,0,0,0.00,0.00,0,10,red,https://uri.amap.com/marker?position=113.897197%2C34.740045&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%8C%B6%E5%B0%8F%E5%B9%B4%28%E7%99%BD%E6%B2%99%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%8C%B6%E5%B0%8F%E5%B9%B4%28%E7%99%BD%E6%B2%99%E5%BA%97%29
郑州,动销问题调研,中牟县城-老县城南北-中县城,10,现烤蛋挞,岗赵商贸市场步行街37号,113.888836,34.793059,郑州一区2,谢文博,杨智博,7615502034007017472,7615505427647744000,-,7615507748150577152,综合商场&日用商超0,核心商业区0,正常营业,1,0,0,0.00,0.00,0,7,red,https://uri.amap.com/marker?position=113.888836%2C34.793059&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E7%8E%B0%E7%83%A4%E8%9B%8B%E6%8C%9E&src=codex.poi.visit,https://www.amap.com/search?query=%E7%8E%B0%E7%83%A4%E8%9B%8B%E6%8C%9E
郑州,扫码/营销调研,二七万达补充点位,1,沪上阿姨·精选茶饮(二七万达金街南店),大学南路二七万达金街5--105号商铺（3号门乾昌珠宝对面）,113.641964,34.717747,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",6965822104960763904,7090467889458874368,18147,7090439492850583590,综合商场&日用商超,核心商业区,正常营业,1,0,1,7805.59,0.00,0,736,blue,https://uri.amap.com/marker?position=113.641964%2C34.717747&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E6%B2%AA%E4%B8%8A%E9%98%BF%E5%A7%A8%C2%B7%E7%B2%BE%E9%80%89%E8%8C%B6%E9%A5%AE%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%8D%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E6%B2%AA%E4%B8%8A%E9%98%BF%E5%A7%A8%C2%B7%E7%B2%BE%E9%80%89%E8%8C%B6%E9%A5%AE%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%8D%97%E5%BA%97%29
郑州,新开问题调研,二七万达补充点位,1,元一杯,人和路二七万达1号院2号楼,113.642297,34.717911,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",-,-,-,7630737845111506979,综合商场&日用商超,核心商业区,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.642297%2C34.717911&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%85%83%E4%B8%80%E6%9D%AF&src=codex.poi.visit,https://www.amap.com/search?query=%E5%85%83%E4%B8%80%E6%9D%AF
郑州,扫码/营销调研,二七万达补充点位,2,1点点(二七万达店),长江路街道人和路万达广场3号门西70米路北(大学南路8号2号楼),113.641459,34.71789,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7156849135130249216,7252145516825184256,8026,6601147619328657421,综合商场&日用商超,核心商业区,正常营业,1,1,1,26390.83,0.00,29,10351,blue,https://uri.amap.com/marker?position=113.641459%2C34.717890&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-1%E7%82%B9%E7%82%B9%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=1%E7%82%B9%E7%82%B9%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
